"Row ID","Order ID","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,"Order Priority","Shipping Cost","Customer Tenure","Marketing Channel","Product Rating","Return Status","Payment Method","Order Date","Ship Date"
6814,CA-2017-143798,"First Class",AW-10840,"Anthony Witt",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,"Electrix Halogen Magnifier Lamp",310.88,2,0.2,23.32,High,39.06,New,Ads,3,No,"Cash on Delivery",2017-10-12,2017-12-12
6901,CA-2017-103499,"Standard Class",ES-14020,"Erica Smith",consumer,"United States",Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,"Office Star - Mesh Screen back chair with Vinyl seat",209.57,2,0.2,-23.58,Low,21.46,New,Referral,4,No,"Cash on Delivery",2017-11-20,2017-11-24
6905,CA-2017-121888,"Second Class",CL-11890,"Carl Ludwig",consumer,"United States",Everett,Massachusetts,2149,East,OFF-BI-10001765,"Office Supplies",Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",242.48,7,0,116.39,Low,31.77,Returning,"Social Media",3,Yes,"Credit Card",2017-09-15,2017-09-17
6917,CA-2016-130288,"Second Class",DK-13225,"Dean Katz",corporate,"United States","New York City","New York",10011,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.4,-120.05,High,20.92,New,Ads,2,No,"Cash on Delivery",2016-11-26,2016-11-30
6929,CA-2017-147207,"Second Class",TS-21655,"Trudy Schmidt",consumer,"United States","El Paso",Texas,79907,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,5,0.3,-169.64,High,84.3,Returning,"Social Media",5,Yes,UPI,2017-02-01,2017-04-01
7021,US-2015-100377,"Standard Class",TS-21370,"Todd Sumrall",corporate,"United States",Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",2799.96,5,0.2,874.99,Medium,149.89,Returning,Direct,3,No,"Net Banking",2015-08-28,2015-01-09
7031,CA-2017-151484,"First Class",CV-12805,"Cynthia Voltz",corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-ST-10000142,"Office Supplies",Storage,"Deluxe Rollaway Locking File with Drawer",332.7,1,0.2,33.27,Critical,42.55,Returning,Referral,2,No,UPI,2017-04-20,2017-04-23
7055,CA-2017-141873,"Standard Class",HG-14845,"Harry Greene",consumer,"United States","New York City","New York",10024,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.35,3,0.2,-15.72,Low,24.44,Returning,Referral,4,No,"Credit Card",2017-09-10,2017-10-14
7064,CA-2015-127453,"First Class",JK-15370,"Jay Kimmel",consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,"Office Supplies",Appliances,"Avanti 4.4 Cu. Ft. Refrigerator",434.35,3,0.2,43.44,Medium,22.3,Returning,Referral,5,No,"Cash on Delivery",2015-12-19,2015-12-20
7159,CA-2016-138695,"Standard Class",KC-16675,"Kimberly Carter",corporate,"United States",Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",390.27,8,0.2,-24.39,Medium,47.36,Returning,Email,4,No,UPI,2016-05-28,2016-03-06
7184,CA-2015-137925,"Standard Class",JL-15235,"Janet Lee",consumer,"United States","New York City","New York",10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.41,12,0.2,42.59,Medium,69.89,Returning,Direct,1,No,"Net Banking",2015-11-30,2015-04-12
7240,CA-2016-153178,"Standard Class",CL-12565,"Clay Ludtke",consumer,"United States","Long Beach","New York",11561,East,OFF-BI-10004390,"Office Supplies",Binders,"GBC DocuBind 200 Manual Binding Machine",673.57,2,0.2,252.59,High,79.77,Returning,Referral,2,No,"Cash on Delivery",2016-09-14,2016-09-18
7283,US-2017-117247,"Standard Class",CK-12760,"Cyma Kinney",corporate,"United States",Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.62,Medium,86.97,Returning,"Social Media",3,No,"Credit Card",2017-09-10,2017-10-14
7336,CA-2017-136448,"First Class",AS-10090,"Adam Shillingsburg",consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-BI-10001359,"Office Supplies",Binders,"GBC DocuBind TL300 Electric Binding System",538.19,2,0.7,-412.62,High,55.21,New,"Social Media",4,No,"Credit Card",2017-09-16,2017-09-18
7385,CA-2015-146563,"Standard Class",CB-12025,"Cassandra Brandow",consumer,"United States",Arlington,Texas,76017,Central,OFF-ST-10001511,"Office Supplies",Storage,"Space Solutions Commercial Steel Shelving",724.08,14,0.2,-135.77,Critical,84.68,Returning,Ads,3,No,"Net Banking",2015-08-24,2015-08-28
7391,CA-2015-162964,"Standard Class",MF-18250,"Monica Federle",corporate,"United States",Houston,Texas,77095,Central,OFF-EN-10003055,"Office Supplies",Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",223.89,7,0.2,69.97,High,32.24,Returning,Referral,3,No,UPI,2015-12-11,2015-11-18
7396,CA-2016-162187,"Same Day",NS-18640,"Noel Staavos",corporate,"United States",Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.87,Medium,31.65,Returning,Referral,5,No,"Net Banking",2016-11-12,2016-11-12
7410,CA-2016-110044,"Second Class",RF-19735,"Roland Fjeld",consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,"Polycom CX300 Desktop Phone USB VoIP phone",359.98,3,0.2,36,High,34.12,New,"Social Media",3,No,UPI,2016-06-28,2016-02-07
7464,CA-2017-141705,"First Class",PO-18850,"Patrick O'Brill",consumer,"United States",Mansfield,Texas,76063,Central,FUR-TA-10004607,Furniture,Tables,"Hon 2111 Invitation Series Straight Table",517.41,5,0.3,-81.31,High,77.03,Returning,Direct,1,Yes,UPI,2017-10-24,2017-10-26
7468,CA-2015-117884,"Same Day",DC-13285,"Debra Catini",consumer,"United States",Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",447.94,7,0.2,89.59,Medium,32.02,New,Referral,2,No,UPI,2015-03-22,2015-03-22
7585,US-2017-134642,"Standard Class",SW-20245,"Scot Wooten",consumer,"United States",Greenville,"North Carolina",27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.8,Low,12.8,Returning,Direct,3,No,UPI,2017-02-25,2017-01-03
7589,CA-2017-130036,"Same Day",BP-11185,"Ben Peterman",corporate,"United States",Philadelphia,Pennsylvania,19120,East,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",1119.89,14,0.2,209.98,Medium,82.45,New,Direct,1,No,"Cash on Delivery",2017-08-27,2017-08-27
7596,CA-2017-100622,"Standard Class",DK-13090,"Dave Kipp",consumer,"United States",Orlando,Florida,32839,South,TEC-CO-10003236,Technology,Copiers,"Canon Image Class D660 Copier",959.98,2,0.2,311.99,Medium,65.1,Returning,Direct,2,No,"Cash on Delivery",2017-03-11,2017-07-11
7600,CA-2016-106950,"Standard Class",JE-15715,"Joe Elijah",consumer,"United States",Charlotte,"North Carolina",28205,South,OFF-AP-10000159,"Office Supplies",Appliances,"Belkin F9M820V08 8 Outlet Surge",309.46,9,0.2,34.81,Critical,40.7,Returning,Email,2,No,"Net Banking",2016-02-09,2016-06-09
7624,CA-2017-134810,"First Class",MC-17605,"Matt Connell",corporate,"United States",Jacksonville,"North Carolina",28540,South,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",207,3,0.2,25.88,Critical,25.27,New,Email,3,No,"Credit Card",2017-09-05,2017-10-05
7640,CA-2015-164084,"Standard Class",AG-10525,"Andy Gerbode",corporate,"United States","New York City","New York",10011,East,FUR-TA-10003569,Furniture,Tables,"Bretford CR8500 Series Meeting Room Furniture",481.18,2,0.4,-120.29,Low,69.7,New,Direct,4,No,"Credit Card",2015-07-09,2015-12-09
7671,US-2015-159982,"Standard Class",DR-12880,"Dan Reichenbach",corporate,"United States",Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e -Â speaker phone",647.9,6,0.2,56.69,Medium,84.65,New,"Social Media",4,No,"Cash on Delivery",2015-11-28,2015-04-12
7691,CA-2015-121720,"First Class",JE-15610,"Jim Epp",corporate,"United States",Lakeland,Florida,33801,South,OFF-ST-10003816,"Office Supplies",Storage,"Fellowes High-Stak Drawer Files",563.81,4,0.2,21.14,Low,74.7,Returning,Ads,2,No,"Cash on Delivery",2015-11-06,2015-12-06
7720,CA-2015-157287,"First Class",HR-14830,"Harold Ryan",corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",422.63,7,0.3,0,High,37.32,Returning,Email,2,No,"Net Banking",2015-12-22,2015-12-23
7745,CA-2015-105690,"Second Class",CA-11965,"Carol Adams",corporate,"United States","Port Arthur",Texas,77642,Central,TEC-CO-10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",439.99,1,0.2,165,Critical,25.6,New,Referral,3,No,"Cash on Delivery",2015-11-21,2015-11-26
7832,CA-2015-135174,"Second Class",BP-11230,"Benjamin Patterson",consumer,"United States",Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1022.97,5,0.4,-255.74,High,142.35,Returning,Direct,3,No,"Net Banking",2015-04-30,2015-02-05
7914,US-2017-135062,"Second Class",RL-19615,"Rob Lucas",consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-PA-10000100,"Office Supplies",Paper,"Xerox 1945",229.54,7,0.2,83.21,High,20.17,Returning,"Social Media",4,Yes,"Cash on Delivery",2017-08-31,2017-04-09
7922,CA-2015-118738,"Standard Class",AG-10495,"Andrew Gjertsen",corporate,"United States",Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,"KI Conference Tables",347.36,7,0.3,-69.47,High,23.72,New,Direct,5,No,"Net Banking",2015-10-24,2015-10-30
7999,CA-2017-149888,"Standard Class",EP-13915,"Emily Phan",consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver EditionÂ Headset",359.97,5,0.4,-71.99,Critical,25.23,Returning,Ads,2,No,"Net Banking",2017-07-11,2017-11-13
8017,CA-2016-108987,"Second Class",AG-10675,"Anna Gayman",consumer,"United States",Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.27,4,0.32,-317.15,High,206.79,Returning,Direct,5,No,"Net Banking",2016-08-09,2016-10-09
8035,US-2015-153374,"Second Class",JF-15565,"Jill Fjeld",consumer,"United States",Decatur,Illinois,62521,Central,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",479.95,6,0.2,89.99,Critical,53.62,Returning,Referral,5,No,UPI,2015-09-02,2015-02-13
8108,US-2017-105389,"Second Class",DM-13015,"Darrin Martin",consumer,"United States","San Antonio",Texas,78207,Central,TEC-PH-10002824,Technology,Phones,"Jabra SPEAK 410 Multidevice Speakerphone",823.96,5,0.2,51.5,Low,68.6,Returning,Ads,3,No,"Credit Card",2017-10-23,2017-10-28
8129,CA-2017-141719,"Second Class",EG-13900,"Emily Grady",consumer,"United States",Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,Accessories,"LogitechÂ Illuminated - Keyboard",239.96,5,0.2,83.99,Medium,17.47,Returning,Ads,5,No,UPI,2017-11-17,2017-11-21
8200,CA-2017-103212,"First Class",MH-18025,"Michelle Huthwaite",consumer,"United States",Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,"Bretford Rectangular Conference Table Tops",1504.52,4,0,346.04,Critical,189.8,Returning,Referral,1,Yes,UPI,2017-10-13,2017-10-14
8294,US-2017-106551,"Standard Class",EB-13930,"Eric Barreto",consumer,"United States",Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",526.34,4,0.3,-75.19,Low,78.63,Returning,"Social Media",1,Yes,"Credit Card",2017-07-22,2017-07-27
8309,CA-2017-135692,"Standard Class",CV-12805,"Cynthia Voltz",corporate,"United States","Fort Worth",Texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,"Sauder Barrister Bookcases",220.27,4,0.32,-42.11,Medium,16.83,New,"Social Media",3,No,"Credit Card",2017-04-27,2017-01-05
8375,CA-2017-104864,"Second Class",JS-15685,"Jim Sink",corporate,"United States",Miramar,Florida,33023,South,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,4,0.2,48.63,Low,55.65,New,"Social Media",3,No,"Net Banking",2017-11-18,2017-11-23
8427,CA-2016-152170,"Second Class",FH-14275,"Frank Hawley",corporate,"United States","La Porte",Indiana,46350,Central,OFF-EN-10002831,"Office Supplies",Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,129.38,High,32.4,Returning,Ads,3,Yes,"Net Banking",2016-12-11,2016-11-15
8475,US-2017-118087,"Standard Class",SP-20620,"Stefania Perrino",corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,"Plantronics S12 Corded Telephone Headset System",258.7,3,0.2,64.67,Low,17.67,Returning,"Social Media",4,No,"Net Banking",2017-09-09,2017-09-13
8494,US-2017-133200,"Standard Class",DB-13555,"Dorothy Badders",corporate,"United States","Fort Worth",Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.46,7,0.32,-119.19,High,53.78,Returning,Ads,5,No,"Cash on Delivery",2017-06-05,2017-11-05
8626,US-2017-167402,"Second Class",CP-12085,"Cathy Prescott",corporate,"United States",Springfield,Missouri,65807,Central,OFF-AR-10004010,"Office Supplies",Art,"Hunt Boston Vacuum Mount KS Pencil Sharpener",209.94,6,0,54.58,Medium,27.35,Returning,Referral,5,Yes,UPI,2017-01-13,2017-01-18
8711,CA-2017-147207,"Second Class",TS-21655,"Trudy Schmidt",consumer,"United States","El Paso",Texas,79907,Central,OFF-ST-10002615,"Office Supplies",Storage,"Dual Level, Single-Width Filing Carts",372.14,3,0.2,27.91,Critical,44.92,Returning,"Social Media",5,No,"Net Banking",2017-02-01,2017-04-01
8713,CA-2017-149048,"Standard Class",BM-11650,"Brian Moss",corporate,"United States",Columbus,Indiana,47201,Central,OFF-BI-10004632,"Office Supplies",Binders,"Ibico Hi-Tech Manual Binding System",914.97,3,0,411.74,Critical,49.49,Returning,Direct,4,Yes,"Net Banking",2017-05-13,2017-05-17
8749,CA-2016-113978,"Standard Class",TS-21505,"Tony Sayre",consumer,"United States",Cleveland,Ohio,44105,East,OFF-ST-10002574,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",331.54,3,0.2,-82.88,Medium,48.5,New,Direct,1,No,"Cash on Delivery",2016-09-25,2016-09-29
8771,CA-2016-103982,"Standard Class",AA-10315,"Alex Avila",consumer,"United States","Round Rock",Texas,78664,Central,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",431.98,3,0.2,32.4,Critical,32.89,Returning,Referral,3,No,"Net Banking",2016-03-03,2016-08-03
8834,US-2016-143819,"Standard Class",KD-16270,"Karen Daniels",consumer,"United States",Yonkers,"New York",10701,East,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",836.59,8,0.4,-264.92,High,61.92,Returning,"Social Media",5,No,"Credit Card",2016-01-03,2016-05-03
9040,CA-2016-118073,"Standard Class",CS-12490,"Cindy Schnelling",corporate,"United States",Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,"BPI Conference Tables",562.29,7,0.45,-255.59,High,36.85,Returning,"Social Media",2,No,UPI,2016-12-08,2016-08-16
9176,CA-2015-131856,"Standard Class",JG-15160,"James Galang",consumer,"United States",Houston,Texas,77041,Central,TEC-PH-10001336,Technology,Phones,"Digium D40 VoIP phone",619.15,6,0.2,69.65,Critical,36.06,Returning,Direct,4,No,"Net Banking",2015-12-05,2015-05-17
9201,CA-2016-116799,"First Class",JG-15310,"Jason Gross",corporate,"United States",Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",563.43,5,0.3,-56.34,High,43.46,Returning,Direct,4,No,"Cash on Delivery",2016-03-03,2016-06-03
9324,CA-2015-146563,"Standard Class",CB-12025,"Cassandra Brandow",consumer,"United States",Arlington,Texas,76017,Central,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",999.43,7,0.2,124.93,Low,58.49,Returning,Referral,4,No,"Cash on Delivery",2015-08-24,2015-08-28
9327,CA-2016-145982,"Second Class",TB-21055,"Ted Butterfield",consumer,"United States",Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.62,1,0.3,20.97,Critical,25.8,New,"Social Media",4,No,"Cash on Delivery",2016-08-27,2016-01-09
9394,US-2017-165456,"First Class",TB-21625,"Trudy Brown",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",1079.32,6,0.3,-15.42,Low,111.18,Returning,Email,2,No,"Cash on Delivery",2017-11-30,2017-03-12
9425,CA-2016-115483,"Second Class",JS-15880,"John Stevenson",consumer,"United States",Irving,Texas,75061,Central,OFF-PA-10001497,"Office Supplies",Paper,"Xerox 1914",219.84,5,0.2,79.69,High,18.32,New,"Social Media",5,No,"Credit Card",2016-07-14,2016-07-18
9430,CA-2017-122539,"Standard Class",SC-20305,"Sean Christensen",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",398.97,2,0.3,-28.5,Critical,34.63,Returning,Referral,3,No,"Credit Card",2017-01-12,2017-05-12
9470,CA-2017-135377,"Standard Class",BP-11095,"Bart Pistole",corporate,"United States","New York City","New York",10024,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.98,3,0.2,7.2,Critical,42.22,Returning,Direct,4,No,"Cash on Delivery",2017-12-13,2017-12-18
9474,CA-2015-140025,"Standard Class",PF-19120,"Peter Fuller",consumer,"United States","San Antonio",Texas,78207,Central,OFF-AP-10002651,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",463.25,8,0.8,-1181.28,Critical,43.24,Returning,Ads,3,No,UPI,2015-07-04,2015-11-04
9481,CA-2016-138520,"Standard Class",JL-15505,"Jeremy Lonsdale",consumer,"United States","New York City","New York",10035,East,FUR-BO-10002268,Furniture,Bookcases,"Sauder Barrister Bookcases",388.7,6,0.2,-4.86,Low,57.31,Returning,Referral,4,No,"Credit Card",2016-08-04,2016-04-13
9559,CA-2017-153045,"Second Class",NS-18505,"Neola Schneider",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,"Global Comet Stacking Arm Chair",887.27,3,0.3,-63.38,Medium,0.68,Returning,Direct,2,No,UPI,2017-01-19,2017-01-24
9588,CA-2017-169978,"Standard Class",HG-15025,"Hunter Glantz",consumer,"United States",Oceanside,"New York",11572,East,FUR-CH-10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",271.76,2,0.1,48.31,Medium,15.56,Returning,Ads,3,Yes,"Net Banking",2017-12-24,2017-12-28
9665,US-2016-157945,"Standard Class",NF-18385,"Natalie Fritzler",consumer,"United States",Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,"Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",747.56,3,0.3,-96.11,Low,64.59,New,Direct,2,No,"Net Banking",2016-09-26,2016-01-10
9726,CA-2017-113481,"First Class",AS-10045,"Aaron Smayling",corporate,"United States",Jacksonville,"North Carolina",28540,South,TEC-MA-10002178,Technology,Machines,"Cisco CP-7937G Unified IP Conference Station Phone",695.7,2,0.5,-27.83,High,94.51,New,Direct,4,No,"Credit Card",2017-02-01,2017-04-01
9735,CA-2017-142034,"Standard Class",KB-16240,"Karen Bern",corporate,"United States","Saint Cloud",Minnesota,56301,Central,TEC-AC-10000990,Technology,Accessories,"Imation Bio 2GB USBÂ Flash Drive ImationÂ Corp",655.9,5,0,275.48,Critical,76.59,Returning,"Social Media",4,Yes,"Net Banking",2017-09-24,2017-09-28
9785,CA-2015-133585,"First Class",CM-12715,"Craig Molinari",corporate,"United States",Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1228,6,0.32,-36.12,Critical,75.39,Returning,"Social Media",2,No,UPI,2015-01-03,2015-04-03
9791,CA-2015-121720,"First Class",JE-15610,"Jim Epp",corporate,"United States",Lakeland,Florida,33801,South,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs",1123.92,5,0.2,-182.64,Medium,72.31,Returning,Direct,3,No,"Credit Card",2015-11-06,2015-12-06
9854,CA-2015-157322,"Standard Class",RH-19600,"Rob Haberlin",consumer,"United States","Carol Stream",Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",408.42,2,0.3,-5.83,High,31.51,Returning,Email,4,No,"Net Banking",2015-02-07,2015-06-07
9880,CA-2015-113628,"Standard Class",AH-10690,"Anna HÃ¤berlin",corporate,"United States",Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.04,Low,29.13,Returning,"Social Media",4,No,UPI,2015-12-11,2015-11-19
9893,CA-2016-132479,"First Class",MK-17905,"Michael Kennedy",corporate,"United States",Rockford,Illinois,61107,Central,OFF-BI-10004584,"Office Supplies",Binders,"GBC ProClick 150 Presentation Binding System",442.37,7,0.8,-729.91,Critical,59.64,Returning,Referral,3,No,"Credit Card",2016-09-24,2016-09-26
9910,CA-2017-167941,"Second Class",JF-15565,"Jill Fjeld",consumer,"United States",Fayetteville,"North Carolina",28314,South,OFF-AP-10002118,"Office Supplies",Appliances,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"",499.58,3,0.2,43.71,Critical,72.41,Returning,Referral,4,No,"Credit Card",2017-06-11,2017-09-11
9919,CA-2016-112830,"Standard Class",LP-17095,"Liz Preis",consumer,"United States",Fairfield,Ohio,45014,East,FUR-FU-10004306,Furniture,Furnishings,"Electrix Halogen Magnifier Lamp",466.32,3,0.2,34.97,Critical,61.15,Returning,Direct,5,No,UPI,2016-06-06,2016-10-06
9925,CA-2017-142461,"Second Class",KT-16480,"Kean Thornton",consumer,"United States",Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1,0.32,-6.02,Critical,15.19,New,Ads,1,No,"Credit Card",2017-05-30,2017-03-06
9968,CA-2017-149895,"Standard Class",EB-14110,"Eugene Barchas",consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,"Aastra 6757i CT Wireless VoIP phone",258.53,2,0.4,-47.4,High,21.15,Returning,"Social Media",4,No,"Credit Card",2017-08-09,2017-12-09
9978,CA-2015-147690,"Standard Class",SC-20020,"Sam Craven",consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,"Office Supplies",Storage,"Iceberg Mobile Mega Data/Printer Cart ",577.58,6,0.2,43.32,Medium,39.22,Returning,Ads,5,No,UPI,2015-10-11,2015-11-14
10009,CA-2016-159912,"Standard Class",GB-14530,"George Bell",corporate,"United States",Philadelphia,Pennsylvania,19120,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"",241.92,4,0.4,-56.45,Critical,21.71,Returning,Direct,4,No,UPI,2016-08-29,2016-03-09
10035,CA-2015-143147,"Second Class",PS-18760,"Pamela Stobb",consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10004679,Technology,Machines,"StarTech.com 10/100 VDSL2 Ethernet Extender Kit",399.54,2,0.4,-79.91,Low,44.53,Returning,"Social Media",5,Yes,"Cash on Delivery",2015-05-26,2015-05-28
10050,CA-2016-132829,"Second Class",LA-16780,"Laura Armstrong",corporate,"United States",Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",453.58,3,0.2,39.69,Critical,39.3,New,Ads,3,No,"Cash on Delivery",2016-12-23,2016-12-26
10061,CA-2016-118626,"Standard Class",JC-15775,"John Castell",consumer,"United States",Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,"HTC One Mini",705.54,7,0.2,70.55,Low,64.22,Returning,Ads,5,No,"Cash on Delivery",2016-08-15,2016-08-20
10062,US-2017-141677,"Standard Class",HK-14890,"Heather Kirkland",corporate,"United States",Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,"Canon PC1080F Personal Copier",2399.96,5,0.2,569.99,Critical,356.55,Returning,Direct,5,No,UPI,2017-03-26,2017-03-30
10066,US-2016-135923,"Standard Class",CM-11935,"Carlos Meador",consumer,"United States",Fayetteville,"North Carolina",28314,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.14,4,0.2,-67.67,High,52,Returning,Email,4,No,"Credit Card",2016-01-22,2016-01-28
10072,US-2015-126977,"Standard Class",PF-19120,"Peter Fuller",consumer,"United States","New York City","New York",10035,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.7,6,0.2,158.58,Low,263.4,Returning,Referral,2,No,"Net Banking",2015-09-17,2015-09-23
10076,CA-2017-150266,"Standard Class",RO-19780,"Rose O'Brian",consumer,"United States",Houston,Texas,77070,Central,TEC-PH-10003437,Technology,Phones,"Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with",299.96,5,0.2,37.5,Medium,40.08,Returning,Email,5,No,UPI,2017-11-25,2017-11-30
10135,CA-2015-141327,"First Class",LR-16915,"Lena Radford",consumer,"United States",Durham,"North Carolina",27707,South,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",335.74,2,0.2,25.18,High,37.35,Returning,Direct,4,No,"Credit Card",2015-11-30,2015-03-12
10192,CA-2015-112711,"Standard Class",FM-14380,"Fred McMath",consumer,"United States",Amarillo,Texas,79109,Central,TEC-PH-10000526,Technology,Phones,"Vtech CS6719",307.17,4,0.2,30.72,Low,29.74,Returning,Direct,3,No,"Credit Card",2015-12-07,2015-07-18
10206,CA-2016-155845,"Second Class",CM-12235,"Chris McAfee",consumer,"United States",Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",1399.94,7,0.2,52.5,Low,124.68,New,Direct,5,No,"Cash on Delivery",2016-12-08,2016-08-15
